zone_id,area_category,max_capacity,fixed_seating,bottleneck_prone,queue_prone,zone_priority
ZONE_00669,3,504,0,1,0,4
ZONE_00670,4,2051,0,0,1,5
ZONE_00671,0,1507,1,1,1,4
ZONE_00672,1,2717,0,0,0,3
ZONE_00673,1,991,0,0,0,1
ZONE_00674,8,1426,1,0,0,1
ZONE_00675,1,1830,0,1,1,5
ZONE_00676,7,1887,1,1,1,5
ZONE_00677,2,1301,0,0,0,2
ZONE_00678,3,1027,0,1,1,5
ZONE_00679,0,2299,1,1,1,1
ZONE_00680,7,1093,0,1,1,3
ZONE_00681,4,829,1,0,0,5
ZONE_00682,5,709,0,0,1,2
ZONE_00683,0,2762,1,0,1,1
ZONE_00684,7,886,0,0,1,4
ZONE_00685,4,1731,0,0,0,2
ZONE_00686,8,791,1,1,0,3
ZONE_00687,0,2872,0,0,1,4
ZONE_00688,6,2860,1,1,1,2
ZONE_00689,0,905,1,0,0,5
ZONE_00690,0,2211,0,1,1,3
ZONE_00691,0,1680,0,1,0,3
ZONE_00692,1,1035,0,1,1,3
ZONE_00693,4,2261,0,0,0,4
ZONE_00694,0,2252,0,0,1,4
ZONE_00695,2,1862,0,0,1,2
ZONE_00696,7,2730,1,1,0,1
ZONE_00697,3,2096,1,1,0,5
ZONE_00698,5,2335,1,1,0,4
ZONE_00699,8,935,0,1,0,3
ZONE_00700,6,1033,0,0,1,1
ZONE_00701,2,2107,0,0,1,4
ZONE_00702,5,1429,0,0,1,2
ZONE_00703,4,2277,1,0,0,3
ZONE_00704,0,2339,0,0,0,5
ZONE_00705,2,782,1,1,0,1
ZONE_00706,7,518,1,1,1,4
ZONE_00707,9,1524,1,1,0,5
ZONE_00708,4,653,1,1,1,3
ZONE_00709,2,2536,1,1,1,3
ZONE_00710,5,946,1,0,1,3
ZONE_00711,1,2908,1,0,1,5
ZONE_00712,0,2328,0,0,1,1
ZONE_00713,4,1997,0,1,0,3
ZONE_00714,6,1721,1,0,1,4
ZONE_00715,3,1548,1,0,1,2
ZONE_00716,9,816,0,0,0,4
ZONE_00717,3,2712,0,1,1,4
ZONE_00718,1,2346,0,0,1,2
ZONE_00719,1,1231,1,1,1,5
ZONE_00720,6,1749,0,0,0,4
ZONE_00721,4,2263,1,1,0,4
ZONE_00722,9,1695,0,1,1,3
ZONE_00723,9,1781,0,1,1,1
ZONE_00724,6,1594,0,1,0,5
ZONE_00725,1,1131,0,0,1,3
ZONE_00726,2,904,0,1,0,3
ZONE_00727,8,641,0,0,1,3
ZONE_00728,8,598,0,0,1,3
ZONE_00729,1,1307,0,1,0,4
ZONE_00730,4,2896,0,0,1,3
ZONE_00731,0,1130,1,1,0,3
ZONE_00732,0,1961,1,1,1,3
ZONE_00733,3,2532,1,1,1,2
ZONE_00734,1,757,1,0,0,4
ZONE_00735,8,584,0,0,0,5
ZONE_00736,7,2929,0,1,0,4
ZONE_00737,7,875,0,0,1,5
ZONE_00738,0,1395,1,0,1,3
ZONE_00739,1,2411,0,1,0,5
ZONE_00740,5,551,1,1,0,2
ZONE_00741,9,2899,0,1,1,1
ZONE_00742,0,1916,1,0,0,4
ZONE_00743,9,2990,1,0,0,5
ZONE_00744,0,1274,1,0,1,3
ZONE_00745,8,1227,0,1,0,3
ZONE_00746,9,827,0,0,1,1
ZONE_00747,1,1802,1,0,0,2
ZONE_00748,1,2424,1,1,1,4
ZONE_00749,2,2394,1,0,0,4
ZONE_00750,6,2411,0,0,0,5
ZONE_00751,6,989,1,1,1,3
ZONE_00752,0,1945,0,1,1,4
ZONE_00753,1,1097,0,1,1,5
ZONE_00754,4,856,0,0,0,4
ZONE_00755,9,2014,1,0,1,2
ZONE_00756,0,641,1,0,1,3
ZONE_00757,0,2975,0,1,0,4
ZONE_00758,7,2476,0,0,0,3
ZONE_00759,3,868,1,1,0,4
ZONE_00760,8,1258,1,1,1,3
ZONE_00761,4,1956,1,0,0,1
ZONE_00762,2,875,1,1,1,4
ZONE_00763,7,511,0,0,1,1
ZONE_00764,0,1473,1,0,1,4
ZONE_00765,5,585,1,0,0,3
ZONE_00766,9,1427,0,0,0,5
ZONE_00767,8,2419,0,1,1,5
ZONE_00768,9,2478,0,1,1,5
ZONE_00769,7,2283,1,1,1,2
ZONE_00770,9,2090,1,1,1,2
ZONE_00771,6,2552,1,1,1,1
ZONE_00772,9,554,0,0,0,5
ZONE_00773,5,941,0,1,0,5
ZONE_00774,3,541,0,1,0,1
ZONE_00775,3,901,1,0,0,1
ZONE_00776,1,1869,1,1,0,3
ZONE_00777,9,1936,1,0,0,5
ZONE_00778,5,1895,1,0,0,1
ZONE_00779,8,2295,0,1,1,5
ZONE_00780,9,1061,1,0,1,1
ZONE_00781,9,1994,0,1,1,1
ZONE_00782,8,2584,1,0,1,1
ZONE_00783,3,1974,1,1,0,3
ZONE_00784,1,2152,0,0,0,2
ZONE_00785,2,1252,1,1,1,1
ZONE_00786,8,2190,0,1,1,4
ZONE_00787,5,2564,0,1,1,5
ZONE_00788,7,2924,1,1,0,3
ZONE_00789,3,1105,1,1,1,2
ZONE_00790,2,2293,0,1,0,1
ZONE_00791,8,2968,0,0,0,2
ZONE_00792,1,2899,0,1,0,3
ZONE_00793,7,1062,0,0,1,5
ZONE_00794,9,1566,1,0,0,2
ZONE_00795,2,632,1,1,0,1
ZONE_00796,8,1809,1,1,1,1
ZONE_00797,4,2935,1,0,0,1
ZONE_00798,4,806,0,1,0,3
ZONE_00799,4,1975,0,0,1,4
ZONE_00800,1,1380,0,0,0,3
ZONE_00801,0,1480,0,0,0,1
ZONE_00802,4,2693,1,0,1,1
ZONE_00803,2,2945,1,0,0,1
ZONE_00804,8,1638,1,0,1,3
ZONE_00805,9,2196,0,0,1,4
ZONE_00806,4,1325,1,0,1,2
ZONE_00807,1,1122,1,0,0,3
ZONE_00808,0,2950,0,0,0,4
ZONE_00809,8,1333,1,0,0,5
ZONE_00810,7,954,0,1,1,5
ZONE_00811,8,1973,1,0,0,2
ZONE_00812,9,838,0,1,0,1
ZONE_00813,4,700,1,1,0,5
ZONE_00814,6,2214,1,1,0,2
ZONE_00815,4,1273,1,1,0,5
ZONE_00816,1,2619,1,1,1,2
ZONE_00817,4,829,0,0,0,1
ZONE_00818,2,1132,1,0,1,2
ZONE_00819,5,1299,0,1,0,3
ZONE_00820,4,1160,1,1,0,2
ZONE_00821,3,2832,1,1,1,4
ZONE_00822,5,1694,1,0,0,2
ZONE_00823,3,2350,0,0,0,2
ZONE_00824,3,2045,0,1,0,3
ZONE_00825,6,663,1,1,0,4
ZONE_00826,2,2635,1,1,0,3
ZONE_00827,6,956,0,0,1,1
ZONE_00828,2,2213,0,0,1,2
ZONE_00829,3,2075,1,0,0,5
ZONE_00830,0,1208,1,1,1,5
ZONE_00831,5,1872,1,1,1,1
ZONE_00832,6,975,1,1,0,1
ZONE_00833,0,857,0,0,1,1
ZONE_00834,5,795,0,1,0,2
ZONE_00835,4,508,0,0,0,3
ZONE_00836,3,861,0,1,1,2
ZONE_00837,9,2242,0,1,0,1
ZONE_00838,5,2306,0,0,1,1
ZONE_00839,4,2442,1,1,1,4
ZONE_00840,3,1011,0,1,1,5
ZONE_00841,4,1159,1,1,0,4
ZONE_00842,2,1529,0,1,0,5
ZONE_00843,2,774,1,1,1,5
ZONE_00844,1,2679,0,1,0,1
ZONE_00845,1,2793,1,0,0,3
ZONE_00846,6,1764,1,1,0,2
ZONE_00847,4,1757,1,1,1,1
ZONE_00848,4,1466,0,1,0,5
ZONE_00849,6,663,0,0,1,4
ZONE_00850,1,2807,0,0,0,5
ZONE_00851,9,2766,1,1,1,2
ZONE_00852,2,2069,1,0,0,1
ZONE_00853,0,2491,0,0,0,2
ZONE_00854,3,2732,1,0,0,4
ZONE_00855,1,2504,0,1,1,1
ZONE_00856,7,1949,0,0,0,5
ZONE_00857,8,1299,1,1,0,4
ZONE_00858,5,2012,1,0,0,2
ZONE_00859,2,1585,1,0,0,5
ZONE_00860,5,1416,1,1,0,5
ZONE_00861,0,2477,1,1,0,3
ZONE_00862,6,2909,0,1,0,1
ZONE_00863,0,2616,0,1,1,1
ZONE_00864,4,1975,1,0,0,3
ZONE_00865,2,2767,1,1,1,3
ZONE_00866,4,2222,0,1,1,1
ZONE_00867,2,1126,0,0,1,2
ZONE_00868,1,1849,0,1,1,2
ZONE_00869,8,1774,1,0,1,3
ZONE_00870,9,1231,0,0,0,2
ZONE_00871,9,1675,1,1,1,2
ZONE_00872,5,1052,1,0,0,4
ZONE_00873,6,726,1,0,1,2
ZONE_00874,0,968,0,0,0,4
ZONE_00875,0,1573,1,0,1,3
ZONE_00876,5,1553,1,0,0,3
ZONE_00877,7,2398,1,0,1,1
ZONE_00878,2,1967,0,1,0,1
ZONE_00879,4,2559,0,1,0,2
ZONE_00880,9,2619,0,0,1,3
ZONE_00881,4,2368,1,1,0,5
ZONE_00882,7,2881,1,0,0,3
ZONE_00883,6,2808,0,1,1,4
ZONE_00884,5,2444,1,0,1,3
ZONE_00885,8,2969,0,0,0,5
ZONE_00886,3,1497,1,1,0,5
ZONE_00887,7,1823,1,0,0,4
ZONE_00888,2,1979,0,1,1,5
ZONE_00889,0,932,0,0,0,3
ZONE_00890,3,1790,1,0,1,5
ZONE_00891,3,1245,1,1,1,1
ZONE_00892,0,2325,0,0,0,2
ZONE_00893,6,741,0,1,1,4
ZONE_00894,7,535,0,1,1,2
ZONE_00895,9,2866,0,0,0,4
ZONE_00896,8,2902,0,1,0,1
ZONE_00897,8,1487,1,0,1,3
ZONE_00898,3,2028,1,1,0,1
ZONE_00899,0,2130,0,1,1,5
ZONE_00900,4,1632,0,1,0,4
ZONE_00901,8,2935,1,0,0,3
ZONE_00902,6,1644,1,0,1,5
ZONE_00903,4,2523,1,1,0,2
ZONE_00904,4,2831,0,0,1,5
ZONE_00905,5,1602,0,0,0,2
ZONE_00906,0,1764,1,0,0,1
ZONE_00907,4,2144,1,0,1,5
ZONE_00908,4,596,0,1,0,4
ZONE_00909,0,1934,1,0,1,3
ZONE_00910,7,2319,1,0,1,2
ZONE_00911,5,1382,1,0,1,5
ZONE_00912,5,1895,1,0,1,5
ZONE_00913,1,2489,1,0,0,1
ZONE_00914,5,2441,1,0,1,3
ZONE_00915,7,2492,0,1,0,3
ZONE_00916,2,2858,0,1,1,2
ZONE_00917,1,1565,0,0,1,2
ZONE_00918,3,811,0,1,1,1
ZONE_00919,5,2443,1,1,0,4
ZONE_00920,7,671,1,0,1,3
ZONE_00921,6,1712,0,1,1,4
ZONE_00922,4,2457,0,0,1,2
ZONE_00923,0,2035,1,1,1,1
ZONE_00924,1,1497,0,0,1,1
ZONE_00925,0,2740,0,1,0,5
ZONE_00926,1,1578,0,0,1,2
ZONE_00927,4,2346,1,1,1,4
ZONE_00928,7,1322,1,1,1,2
ZONE_00929,0,629,1,1,1,4
ZONE_00930,9,586,0,1,1,2
ZONE_00931,0,562,1,1,0,5
ZONE_00932,2,975,1,0,0,2
ZONE_00933,9,957,1,0,1,4
ZONE_00934,0,597,0,0,1,4
ZONE_00935,8,2717,0,1,0,3
ZONE_00936,5,1251,1,1,1,3
ZONE_00937,5,1049,0,0,1,1
ZONE_00938,3,2992,0,1,1,3
ZONE_00939,6,690,0,1,1,5
ZONE_00940,5,2274,1,1,1,2
ZONE_00941,0,626,1,0,1,1
ZONE_00942,0,2654,1,1,1,2
ZONE_00943,3,763,1,1,0,3
ZONE_00944,7,1999,1,0,0,4
ZONE_00945,0,2522,0,1,1,5
ZONE_00946,8,2929,1,1,0,4
ZONE_00947,7,1611,0,0,1,5
ZONE_00948,0,1653,1,1,0,1
ZONE_00949,9,731,1,1,0,2
ZONE_00950,5,2884,1,1,0,5
ZONE_00951,8,516,1,0,1,5
ZONE_00952,8,2592,1,0,0,4
ZONE_00953,3,2284,1,1,1,4
ZONE_00954,3,1971,0,1,1,5
ZONE_00955,3,1509,0,1,1,4
ZONE_00956,4,1751,0,0,1,1
ZONE_00957,5,764,1,0,0,5
ZONE_00958,9,1094,1,0,0,3
ZONE_00959,2,1547,1,0,1,5
ZONE_00960,2,2037,0,0,1,3
ZONE_00961,9,754,0,0,1,1
ZONE_00962,0,2196,1,0,1,5
ZONE_00963,5,938,1,1,1,2
ZONE_00964,9,663,0,0,0,5
ZONE_00965,4,990,1,0,0,2
ZONE_00966,3,894,0,0,1,4
ZONE_00967,6,1991,1,0,0,4
ZONE_00968,5,2204,0,1,0,3
ZONE_00969,6,2371,0,0,1,5
ZONE_00970,1,1798,1,1,0,4
ZONE_00971,8,1988,1,1,0,1
ZONE_00972,0,1493,0,0,1,5
ZONE_00973,8,2623,0,0,1,3
ZONE_00974,1,1601,1,1,0,5
ZONE_00975,3,2880,0,1,0,4
ZONE_00976,0,2637,1,0,0,5
ZONE_00977,9,1322,1,0,1,2
ZONE_00978,2,683,1,1,0,2
ZONE_00979,5,505,1,0,1,2
ZONE_00980,3,1223,0,1,0,5
ZONE_00981,0,2417,1,1,0,4
ZONE_00982,7,548,0,0,0,5
ZONE_00983,7,1168,1,0,0,2
ZONE_00984,5,872,0,0,0,4
ZONE_00985,6,1172,1,1,1,2
ZONE_00986,9,1032,1,0,0,4
ZONE_00987,6,1465,0,0,1,5
ZONE_00988,4,1721,1,0,1,1
ZONE_00989,4,920,0,0,0,4
ZONE_00990,4,1473,1,0,1,2
ZONE_00991,7,1984,1,0,0,1
ZONE_00992,0,1351,1,1,0,3
ZONE_00993,3,1004,0,0,0,3
ZONE_00994,1,2366,0,0,1,1
ZONE_00995,3,1027,0,1,0,3
ZONE_00996,5,2401,1,0,0,2
ZONE_00997,1,2540,1,0,0,5
ZONE_00998,4,793,1,0,1,2
ZONE_00999,3,2534,1,1,1,3
ZONE_01000,1,2067,0,0,0,3
ZONE_01001,9,1295,1,1,0,1
ZONE_01002,6,2323,1,0,0,3
ZONE_01003,6,952,0,1,0,5
ZONE_01004,0,1010,1,0,1,4
ZONE_01005,4,1322,1,1,1,4
ZONE_01006,3,2972,0,1,0,1
ZONE_01007,7,921,1,1,0,4
ZONE_01008,5,831,0,0,0,4
ZONE_01009,3,1532,1,0,1,2
ZONE_01010,9,2888,1,1,1,3
ZONE_01011,8,750,1,1,1,3
ZONE_01012,1,2957,1,0,1,2
ZONE_01013,4,2680,0,1,0,3
ZONE_01014,9,2845,0,1,1,3
ZONE_01015,0,1031,1,0,0,3
ZONE_01016,7,547,1,1,1,5
ZONE_01017,8,2114,1,0,1,1
ZONE_01018,5,2054,0,1,1,4
ZONE_01019,8,2826,1,1,1,4
ZONE_01020,5,1748,0,0,0,5
ZONE_01021,6,1244,1,0,0,3
ZONE_01022,4,2868,1,1,0,4
ZONE_01023,6,1143,1,0,0,3
ZONE_01024,6,2090,0,0,1,5
ZONE_01025,6,677,1,1,1,5
ZONE_01026,3,1758,0,1,1,3
ZONE_01027,7,1076,0,0,1,3
ZONE_01028,8,2580,0,1,0,1
ZONE_01029,9,2336,1,1,0,5
ZONE_01030,3,2838,0,1,1,4
ZONE_01031,2,1020,0,0,1,5
ZONE_01032,0,1467,1,1,1,3
ZONE_01033,8,2315,1,1,1,3
ZONE_01034,2,1869,0,1,0,3
ZONE_01035,6,1998,0,0,1,5
ZONE_01036,8,2170,1,1,1,5
ZONE_01037,9,2404,1,0,0,4
ZONE_01038,5,1668,0,0,0,4
ZONE_01039,4,1502,0,1,0,5
ZONE_01040,1,843,1,1,1,5
ZONE_01041,4,1799,1,0,0,1
ZONE_01042,2,1655,1,1,1,1
ZONE_01043,2,1785,1,1,1,2
ZONE_01044,4,1138,0,1,1,5
ZONE_01045,6,1665,1,1,0,4
ZONE_01046,0,1497,1,0,1,1
ZONE_01047,1,2146,0,0,0,2
ZONE_01048,9,1324,0,0,1,2
ZONE_01049,6,953,1,0,0,5
ZONE_01050,4,733,1,1,0,4
ZONE_01051,9,577,1,0,0,2
ZONE_01052,9,1715,1,1,0,4
ZONE_01053,4,2873,0,1,0,1
ZONE_01054,8,1999,0,1,1,2
ZONE_01055,5,2309,1,1,1,3
ZONE_01056,9,2473,0,0,1,1
ZONE_01057,7,2367,0,1,0,1
ZONE_01058,5,2922,1,0,0,3
ZONE_01059,2,1742,0,0,0,2
ZONE_01060,8,2921,0,0,0,4
ZONE_01061,4,1898,0,0,0,1
ZONE_01062,0,2143,0,1,0,4
ZONE_01063,9,2038,1,0,1,4
ZONE_01064,0,2482,0,0,1,1
ZONE_01065,5,1398,1,0,1,1
ZONE_01066,8,1038,1,1,0,5
ZONE_01067,9,927,1,0,0,4
ZONE_01068,4,1540,0,0,1,3
ZONE_01069,6,2389,0,0,1,2
ZONE_01070,1,2566,0,0,0,4
ZONE_01071,7,666,1,1,0,5
ZONE_01072,5,2737,1,1,0,3
ZONE_01073,0,1913,1,0,0,4
ZONE_01074,3,521,1,0,1,3
ZONE_01075,9,540,1,1,1,3
ZONE_01076,3,740,0,0,1,3
ZONE_01077,8,2629,0,1,1,1
ZONE_01078,5,1227,0,0,0,4
ZONE_01079,6,657,1,0,0,4
ZONE_01080,6,979,0,1,0,4
ZONE_01081,6,1220,0,1,0,4
ZONE_01082,9,2032,0,1,0,1
ZONE_01083,1,2843,1,0,0,2
ZONE_01084,9,1248,0,0,0,1
ZONE_01085,5,2430,1,0,0,4
ZONE_01086,8,1505,0,1,0,2
ZONE_01087,8,785,0,1,1,2
ZONE_01088,8,2059,0,1,1,3
ZONE_01089,1,614,0,1,0,3
ZONE_01090,0,2552,1,1,1,2
ZONE_01091,4,2355,0,1,1,3
ZONE_01092,1,2541,1,0,1,5
ZONE_01093,0,1550,0,0,0,5
ZONE_01094,5,1454,0,0,0,1
ZONE_01095,6,1299,1,0,0,4
ZONE_01096,2,2439,1,0,1,4
ZONE_01097,2,2687,0,0,1,2
ZONE_01098,2,2647,0,0,0,2
ZONE_01099,5,751,1,1,0,5
ZONE_01100,5,737,1,0,1,3
ZONE_01101,2,1130,0,0,0,5
ZONE_01102,1,1486,1,1,1,4
ZONE_01103,2,2360,1,0,1,5
ZONE_01104,8,2449,1,0,0,3
ZONE_01105,9,681,1,0,1,1
ZONE_01106,9,1743,1,0,0,2
ZONE_01107,7,931,0,1,1,3
ZONE_01108,2,1992,1,0,0,2
ZONE_01109,2,604,1,0,1,2
ZONE_01110,7,775,1,1,1,4
ZONE_01111,5,891,1,1,1,5
ZONE_01112,4,1478,1,1,0,4
ZONE_01113,0,1911,1,1,0,5
ZONE_01114,8,2495,0,1,1,2
ZONE_01115,2,2664,1,0,0,1
ZONE_01116,7,1377,1,0,1,1
ZONE_01117,4,1195,1,0,1,5
ZONE_01118,4,2266,1,0,1,3
ZONE_01119,4,2941,0,0,1,3
ZONE_01120,2,1140,1,1,1,3
ZONE_01121,9,1229,1,1,1,5
ZONE_01122,8,2154,1,0,1,2
ZONE_01123,3,2568,0,1,1,4
ZONE_01124,5,1690,0,1,1,5
ZONE_01125,6,2682,0,0,1,1
ZONE_01126,3,1724,1,0,1,1
ZONE_01127,1,2830,0,0,0,2
ZONE_01128,3,973,1,0,1,3
ZONE_01129,0,2071,0,1,0,5
ZONE_01130,8,2443,1,1,1,2
ZONE_01131,7,2373,1,1,1,3
ZONE_01132,6,1503,0,0,1,4
ZONE_01133,5,1555,1,1,1,2
ZONE_01134,6,1528,1,1,0,3
ZONE_01135,9,1433,1,0,0,4
ZONE_01136,7,1798,1,0,1,3
ZONE_01137,7,2303,0,0,1,5
ZONE_01138,6,719,0,1,1,4
ZONE_01139,0,1077,1,0,1,1
ZONE_01140,8,2846,1,1,1,5
ZONE_01141,0,1384,0,1,0,2
ZONE_01142,4,1145,1,0,1,4
ZONE_01143,5,1414,1,0,1,4
ZONE_01144,6,580,0,1,1,5
ZONE_01145,4,907,1,0,1,3
ZONE_01146,9,2197,1,0,0,2
ZONE_01147,3,1798,1,0,0,2
ZONE_01148,0,1097,0,0,0,3
ZONE_01149,6,2101,0,1,1,1
ZONE_01150,1,2791,1,1,1,4
ZONE_01151,0,2371,0,1,0,2
ZONE_01152,4,2466,1,1,0,5
ZONE_01153,2,1129,0,1,0,5
ZONE_01154,9,1184,1,0,1,5
ZONE_01155,6,892,0,1,0,5
ZONE_01156,4,550,0,0,1,5
ZONE_01157,3,2071,0,0,0,3
ZONE_01158,9,2086,0,1,1,5
ZONE_01159,6,655,1,0,0,5
ZONE_01160,2,799,0,0,0,1
ZONE_01161,6,2589,1,1,0,2
ZONE_01162,2,1926,0,0,0,3
ZONE_01163,1,1337,0,1,0,3
ZONE_01164,3,1679,1,1,0,4
ZONE_01165,6,2348,0,0,1,5
ZONE_01166,4,2956,1,1,0,3
ZONE_01167,7,1481,0,1,0,3
ZONE_01168,0,2985,1,0,1,3
ZONE_01169,5,738,0,1,1,3
ZONE_01170,1,2578,0,0,1,3
ZONE_01171,2,1981,1,0,1,2
ZONE_01172,8,1363,0,0,0,2
ZONE_01173,5,2204,1,0,1,3
ZONE_01174,9,2346,0,0,1,1
ZONE_01175,3,1071,0,1,1,4
ZONE_01176,4,2071,0,0,1,1
ZONE_01177,6,2995,0,1,0,2
ZONE_01178,1,1841,1,0,0,3
ZONE_01179,0,2242,1,1,1,1
ZONE_01180,4,2255,0,0,1,4
ZONE_01181,1,1993,1,1,0,5
ZONE_01182,8,1632,1,0,1,3
ZONE_01183,9,2812,0,1,1,5
ZONE_01184,2,1991,1,0,0,1
ZONE_01185,1,910,1,0,1,4
ZONE_01186,3,1002,0,1,1,2
ZONE_01187,6,2387,0,1,0,2
ZONE_01188,0,2729,0,0,1,5
ZONE_01189,7,2485,1,1,1,4
ZONE_01190,1,2276,0,0,1,3
ZONE_01191,7,2584,1,1,1,1
ZONE_01192,4,2401,1,1,1,1
ZONE_01193,2,1093,0,0,1,1
ZONE_01194,8,1284,1,1,0,2
ZONE_01195,8,683,1,0,1,1
ZONE_01196,3,1100,1,0,0,1
ZONE_01197,1,1843,1,0,1,5
ZONE_01198,5,1526,1,1,0,4
ZONE_01199,6,2542,0,0,1,5
ZONE_01200,9,2563,0,1,1,1
ZONE_01201,4,2809,0,1,0,3
ZONE_01202,1,1202,1,0,0,2
ZONE_01203,9,1724,0,1,0,5
ZONE_01204,0,1929,0,0,1,5
ZONE_01205,2,759,1,1,0,5
ZONE_01206,0,2117,0,0,1,2
ZONE_01207,3,2472,1,1,0,5
ZONE_01208,4,2784,0,0,1,5
ZONE_01209,6,1498,0,0,0,3
ZONE_01210,4,2776,1,1,0,3
ZONE_01211,0,2638,0,0,1,4
ZONE_01212,6,2681,0,1,0,1
ZONE_01213,8,2818,0,0,0,4
ZONE_01214,3,2876,0,1,0,3
ZONE_01215,6,1733,0,0,1,5
ZONE_01216,9,548,1,0,1,3
ZONE_01217,4,2965,0,0,0,2
ZONE_01218,5,2035,0,0,1,3
ZONE_01219,8,2541,0,1,1,5
ZONE_01220,0,603,0,0,1,2
ZONE_01221,1,2602,0,1,1,2
ZONE_01222,4,1026,0,0,0,4
ZONE_01223,0,1361,0,0,1,5
ZONE_01224,6,2950,1,0,1,3
ZONE_01225,9,2147,1,0,1,1
ZONE_01226,8,2348,1,1,1,1
ZONE_01227,8,2732,1,1,0,5
ZONE_01228,7,1083,1,0,1,3
ZONE_01229,3,1337,0,1,1,2
ZONE_01230,9,665,1,1,1,1
ZONE_01231,0,2545,1,0,1,1
ZONE_01232,8,1509,1,0,0,3
ZONE_01233,6,526,1,0,1,5
ZONE_01234,5,1266,0,0,1,5
ZONE_01235,5,1031,1,1,1,2
ZONE_01236,3,2628,0,1,1,1
ZONE_01237,8,2126,0,1,0,2
ZONE_01238,6,1751,1,1,0,4
ZONE_01239,0,794,0,1,1,3
ZONE_01240,3,1692,1,0,1,3
ZONE_01241,4,743,0,0,0,2
ZONE_01242,4,2090,0,1,0,2
ZONE_01243,5,949,0,1,1,2
ZONE_01244,3,2966,1,0,0,1
ZONE_01245,9,2836,1,1,1,4
ZONE_01246,3,2830,0,0,0,3
ZONE_01247,8,1532,1,1,1,2
ZONE_01248,4,1394,0,1,0,3
ZONE_01249,8,2063,1,1,1,5
ZONE_01250,8,606,1,0,0,4
ZONE_01251,6,2731,0,0,1,3
ZONE_01252,5,2762,0,1,1,1
ZONE_01253,3,2026,0,0,0,2
ZONE_01254,0,1257,0,1,0,3
ZONE_01255,0,2184,0,0,0,1
ZONE_01256,1,1923,1,1,1,1
ZONE_01257,0,1009,1,0,1,3
ZONE_01258,0,2944,1,1,0,3
ZONE_01259,2,2398,0,0,0,4
ZONE_01260,1,777,0,1,1,5
ZONE_01261,7,1211,1,0,1,1
ZONE_01262,1,2597,0,0,0,5
ZONE_01263,9,2621,1,1,1,3
ZONE_01264,2,789,0,1,1,2
ZONE_01265,5,1736,0,0,1,1
ZONE_01266,1,959,0,1,1,1
ZONE_01267,4,2564,0,1,1,4
ZONE_01268,3,2659,1,0,0,5
ZONE_01269,3,2093,0,1,0,3
ZONE_01270,3,865,0,1,1,5
ZONE_01271,4,1126,0,1,0,5
ZONE_01272,4,2641,1,0,0,3
ZONE_01273,1,1971,1,0,0,5
ZONE_01274,1,1886,1,0,0,1
ZONE_01275,2,877,0,0,1,3
ZONE_01276,6,2532,1,0,1,2
ZONE_01277,1,2467,0,1,1,2
ZONE_01278,9,1676,1,1,1,4
ZONE_01279,8,2320,1,0,0,5
ZONE_01280,5,1245,0,1,1,2
ZONE_01281,7,1736,1,0,1,1
ZONE_01282,3,1200,0,0,0,5
ZONE_01283,1,1033,1,1,1,3
ZONE_01284,2,504,0,0,1,3
ZONE_01285,8,1783,0,0,0,2
ZONE_01286,8,2032,0,1,1,3
ZONE_01287,1,514,0,0,1,1
ZONE_01288,7,2564,0,0,1,1
ZONE_01289,1,1074,1,1,1,5
ZONE_01290,3,2321,0,1,0,5
ZONE_01291,4,1101,0,1,1,3
ZONE_01292,2,856,1,0,0,5
ZONE_01293,7,1619,0,1,1,2
ZONE_01294,9,2686,0,1,1,4
ZONE_01295,6,1314,0,0,1,2
ZONE_01296,5,646,1,1,0,5
ZONE_01297,1,1834,0,0,1,2
ZONE_01298,9,1988,0,1,1,5
ZONE_01299,5,2539,0,0,1,3
ZONE_01300,5,2773,1,0,1,1
ZONE_01301,6,1099,0,0,0,5
ZONE_01302,9,2894,1,1,0,2
ZONE_01303,4,1479,0,0,0,4
ZONE_01304,1,716,1,0,0,2
ZONE_01305,5,1078,1,0,0,2
ZONE_01306,6,2551,1,0,0,4
ZONE_01307,0,1119,1,1,1,3
ZONE_01308,8,783,0,0,1,5
ZONE_01309,9,718,1,0,1,1
ZONE_01310,4,2402,1,1,1,2
ZONE_01311,0,1147,0,0,1,5
ZONE_01312,7,2797,0,1,0,4
ZONE_01313,7,1990,0,1,1,3
ZONE_01314,8,1224,1,0,1,3
ZONE_01315,8,1942,1,0,1,5
ZONE_01316,2,760,0,0,0,3
ZONE_01317,8,1399,1,1,1,2
ZONE_01318,6,1542,0,0,0,5
ZONE_01319,4,585,1,0,0,1
ZONE_01320,6,2789,0,0,1,5
ZONE_01321,5,2293,0,1,1,1
ZONE_01322,0,2512,0,1,0,2
ZONE_01323,9,1289,1,0,0,3
ZONE_01324,3,2674,0,1,1,4
ZONE_01325,4,1541,0,0,0,1
ZONE_01326,0,2191,0,1,1,4
ZONE_01327,6,2426,0,1,0,4
ZONE_01328,1,2990,1,0,1,4
ZONE_01329,7,2388,0,1,0,4
ZONE_01330,2,1520,1,0,0,5
ZONE_01331,9,1004,0,0,0,2
ZONE_01332,1,1893,0,1,1,3
ZONE_01333,4,633,0,1,1,1
ZONE_01334,6,706,0,0,1,1
ZONE_01335,3,2467,0,0,0,3
ZONE_01336,2,2456,0,0,0,1
ZONE_01337,1,1075,1,1,0,3
ZONE_01338,0,2695,0,0,0,1
ZONE_01339,6,1347,0,1,0,4
